Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Confidence in national government,Democratic Quality,Delivery Quality,Class
5.780211449,10.43932724,0.768350601,74.04169464,0.61584878,-0.04649435,0.840721607,0.264757395,0.395990372,0.858003259,1
5.778874397,8.630255699,0.816782832,58.08169174,0.781673729,-0.033948414,0.824854314,0.334731668,-0.242682144,-0.694173694,1
5.777491093,9.930371284,0.786967337,66.85708618,0.795847714,-0.147334963,0.961650968,0.246008784,0.337605774,0.17016989,1
5.772274971,8.437874794,0.868216038,65.31340027,0.859149039,0.040594693,0.636246741,0.609894693,-0.353432059,-0.630158305,1
5.772027493,9.950027466,0.916798174,65.86458588,0.820649087,0.062975906,0.897762001,0.284511507,0.982480645,0.639321268,1
5.771037102,10.08793449,0.918690145,64.88002777,0.503027141,-0.281919926,0.956959248,0.145729542,0.85785979,0.800440192,1
5.770199776,10.05294991,0.830900133,64.75732422,0.79131043,0.245237038,0.755383492,0.754481137,-0.143943816,0.605611682,1
5.769723415,8.811049461,0.795958757,59.99718094,0.881748736,-0.042584933,0.852592945,0.40174228,-0.097718753,-0.852042377,1
5.767428875,8.714517593,0.80273807,58.92830276,0.845931649,-0.062116407,0.811856568,0.433674455,-0.198793232,-0.699948013,1
5.767344475,8.458691597,0.897655129,65.25563812,0.818404377,0.105976403,0.742161632,0.772131264,-0.635037303,-0.495885432,1
5.76727581,10.24044895,0.82671231,71.51251984,0.655827999,-0.069573991,0.80275315,0.239366353,0.633007824,0.943035007,1
5.759469509,9.998214722,0.891716659,61.42058945,0.839832306,-0.186195031,0.876681805,0.726160645,-0.792587876,-0.604768813,1
5.75605917,8.421093941,0.802882969,62.87981796,0.657734275,-0.021541858,0.940632403,0.1450174,-0.035258129,-0.402285188,1
5.752754688,9.526796341,0.894894958,65.55382538,0.614370823,-0.070948005,0.889765203,0.450123101,0.130402133,-0.070651695,1
5.750282288,10.10016727,0.923642278,67.52420044,0.875357091,-0.07535246,0.897741735,0.252522856,0.97402674,0.839508891,1
5.746131897,10.06711483,0.911934912,67,0.775931358,-0.148124471,0.915677428,0.163588136,0.98574698,0.796118081,1
5.743353844,8.831199646,0.768112421,61.79234695,0.762963116,0.00512925,0.863039374,0.355844259,-0.528052986,-0.598914325,1
5.740642071,10.27635193,0.901163757,70.94329071,0.896007299,-0.0001313,0.892197907,0.202604815,0.970074892,0.836637795,1
5.735662937,9.965415001,0.904971361,60.86470795,0.877888083,-0.250328988,0.801724195,0.716494739,-0.729970038,-0.554897785,1
5.729115486,10.00858498,0.881255507,65.10926056,0.670653164,-0.0508052,0.803687513,0.229044721,0.66835165,0.854488194,1
5.726893425,9.886694908,0.75294137,66.85708618,0.754235506,-0.106183335,0.95832473,0.243379444,0.238631472,0.152024388,1
5.718907833,9.75438118,0.924072623,65.44390106,0.622753441,-0.102940008,0.668678164,0.520024061,-0.677491605,-0.650083005,1
5.718553543,9.846136093,0.860892773,58.68077469,0.806299686,-0.259773642,0.865183055,0.711158633,-0.258080393,-0.724869549,1
5.716966629,10.22522259,0.885925412,68.83002472,0.646464109,-0.224927396,0.932685852,0.339916795,1.095158935,1.069116354,1
5.711378098,10.20251083,0.92852354,65.98335266,0.641470194,-0.262814581,0.92417407,0.367034554,0.866817832,1.021977544,1
5.708886623,8.990375519,0.864943385,65.28887939,0.79319495,-0.020674154,0.930722296,0.292249411,0.362890244,-0.087526165,1
5.700929642,8.881244659,0.878409147,61.66929626,0.682989538,-0.066849828,0.806595683,0.367073387,-0.035164192,-0.258505672,1
5.700628757,9.398610115,0.802856445,65.2088089,0.829843879,-0.145887688,0.86591959,0.281923383,0.06017337,-0.127632126,1
5.697929859,9.829441071,0.814620972,68.18262482,0.66190511,0.231632784,0.722670555,0.42642054,0.756018639,1.366521716,1
5.693945885,9.570131302,0.874576509,67.07408905,0.786248624,-0.177377388,0.614029229,0.610193133,0.940510213,0.663874924,1
5.68669939,8.30120182,0.86315155,64.51931,0.791773319,0.020814799,0.801728904,0.403349727,-0.488672405,-0.706643581,1
5.678395271,10.25476551,0.908347547,70.94329071,0.887747705,0.044557199,0.909118295,0.176851004,0.960940123,0.848769665,1
5.677080631,8.923278809,0.869149685,62.82048035,0.665864289,0.205120459,0.755997002,0.367264926,-0.387943298,-0.692106068,1
5.671460629,8.363653183,0.478887379,55.41901016,0.395642221,0.075424947,0.793795407,0.443334281,-1.689884186,-0.679040074,1
5.663869858,9.63612175,0.879113853,67.20659637,0.807930231,-0.155601844,0.596766949,0.590951741,0.954206944,0.665095866,1
5.657649994,9.42628479,0.917898655,61.69322586,0.707080483,-0.255456418,0.708274722,0.593287706,-0.803500891,-1.173592448,1
5.649675369,10.24334908,0.937715113,67.19949341,0.842770696,-0.158623278,0.639085293,0.339834303,0.946931064,1.317937613,1
5.648154736,8.387600899,0.773909986,63.58427429,0.850046694,0.087086849,0.792875171,0.389274508,-0.395389467,-0.761657715,1
5.647779942,9.812241554,0.784822047,65.17074585,0.824230313,0.163749352,0.879405558,0.56246227,0.804431081,0.858779669,1
5.647689819,10.26265907,0.810902715,72.36671448,0.600165665,-0.106175631,0.787497342,0.270037323,0.558616459,0.86597997,1
5.646204948,10.03673458,0.904578626,66.73471832,0.868148923,-0.077642843,0.907953143,0.27237618,1.049845338,0.718040705,1
5.642834663,10.78119755,0.857314408,74.82739258,0.890417695,0.31444189,0.255775422,0.634736776,0.725326419,1.76560545,1
5.636471272,9.453847885,0.831711292,64.4602356,0.867833734,0.416122079,0.933372617,0.406274229,-0.90055126,-0.029252097,1
5.628908634,10.22374249,0.917929649,67.11460114,0.814692378,-0.1735695,0.568734467,0.3366898,0.90385133,1.3406986,1
5.628419399,8.511676788,0.796136498,56.13124084,0.779935241,0.006720963,0.816993952,0.506285906,-0.40403825,-0.696602106,1
5.627123833,10.29927731,0.770175993,72.3052597,0.715065658,0.04819271,0.868237555,0.244740322,0.785926223,1.098010421,1
5.623471737,9.792638779,0.792272806,63.42103958,0.459311515,-0.186565697,0.799733341,0.557877839,-0.43543607,0.187590078,1
5.622519016,10.09288025,0.834824681,71.5152359,0.531736314,-0.278119117,0.823959649,0.437318921,0.210621193,0.214091524,1
5.620735645,10.1217947,0.901295125,61.94788361,0.609104156,-0.307606727,0.937517941,0.452001721,-0.898265421,-0.654854059,1
5.61875391,10.08605862,0.882316172,60.07109451,0.642778277,-0.320171237,0.924090385,0.557550251,-0.810181439,-0.705857635,1
5.616976261,9.513374329,0.857527673,62.40650558,0.667299509,-0.23479104,0.694849432,0.543614388,-0.68195653,-1.10183537,1
5.612785339,9.205986977,0.811914384,64.08625793,0.756706417,-0.072250187,0.880594134,0.192308694,-0.444388956,-0.133142605,1
5.610003471,9.881625175,0.836032152,65.44968414,0.819175661,0.126588583,0.890661359,0.565379262,0.955853879,0.777220905,1
5.608199596,8.13284111,0.724297225,53.32132339,0.851896167,0.018694997,0.790444314,0.683400929,0.325884968,0.010957526,1
5.59805727,9.158360481,0.840606511,63.10243988,0.646079123,-0.112695694,0.663644791,0.771524668,-0.488239855,0.295767337,1
5.597375393,9.21064949,0.904827833,60.1386795,0.71941328,0.393875748,0.970144212,0.653533399,-0.131459579,-0.262202919,1
5.595689297,10.13252163,0.91251415,64.92501831,0.555815279,-0.245553687,0.936335504,0.384238273,0.952275991,0.811991632,1
5.589736462,8.271512985,0.847094715,61.67847061,0.598484814,-0.039428242,0.929309428,0.270747125,-0.218290031,-0.450656593,1
5.589000702,8.684613228,0.723094344,50.89440536,0.583701789,0.064475477,0.911320329,0.23238717,-0.747358084,-1.215249777,1
5.580281734,9.957372665,0.839095771,64.24809265,0.769190669,0.013273014,0.843691051,0.733622134,-0.178312987,0.569223166,1
5.579794407,10.01690006,0.863288283,65.13185883,0.649196088,-0.033587892,0.764013529,0.556478322,-0.712227821,0.155479848,1
5.577784061,8.505997658,0.83732146,63.51531601,0.557369471,0.000913991,0.969482958,0.084061243,-0.154610381,-0.556683362,1
5.577263355,9.373098373,0.798418343,65.01037598,0.802269042,-0.10156054,0.883730412,0.179047555,-0.085113473,-0.201210618,1
5.576147079,8.784451485,0.900353849,62.48645401,0.717870176,0.044004593,0.857340276,0.520752966,-0.508353591,-0.76341188,1
5.570061684,8.838175774,0.889281452,62.31054306,0.649068773,0.070256419,0.891085148,0.23880963,-0.420215845,-0.826979458,1
5.569091797,8.86372757,0.818948984,59.88940048,0.810201466,0.360622585,0.802428126,0.979500771,0.3129206,0.128376126,1
5.568800449,9.655211449,0.911086857,64.60315704,0.512159348,-0.178957507,0.813096821,0.212657243,-1.034105539,-1.632130027,1
5.56413126,9.618182182,0.907777846,62.58428192,0.679292619,-0.213615671,0.67554307,0.548332989,-0.529404283,-0.977222919,1
5.559724331,9.06407547,0.914199054,63.30391312,0.806124747,0.003019272,0.862888277,0.181174591,-0.015721638,-0.714465261,1
5.55598259,10.20779419,0.917101741,67.02971649,0.773327112,-0.162878647,0.652447462,0.414985895,0.97528398,1.342396259,1
5.554374218,8.201921463,0.855883062,61.23443985,0.550858617,-0.049328852,0.925061643,0.235415936,-0.441046119,-0.456955731,1
5.553925991,10.06756878,0.91366744,63.0782814,0.621060073,-0.267903358,0.960843027,0.161105841,0.797956586,0.650779128,1
5.548508167,8.487689018,0.626921296,57.30535889,0.634182811,0.079944424,0.79253006,0.455683172,-1.57769084,-0.740906477,1
5.547682285,10.45343113,0.83000499,69.13999939,0.641715348,-0.026017087,0.784831822,0.41673243,0.778196812,0.862045646,1
5.547489166,8.835586548,0.853588581,60.00856781,0.911533594,-0.05721477,0.755191565,0.668413937,-0.354305804,-0.181768388,1
5.537177563,10.13237858,0.880856991,62.39573669,0.661185563,-0.304050118,0.933804512,0.388303369,-0.87913543,-0.626022995,1
5.53456974,8.499093056,0.775008678,65.4106369,0.856053472,-0.10952954,0.814884901,0.856453717,-0.576355159,-0.50453943,1
5.533551693,10.0623312,0.927810669,63.86470795,0.782805562,-0.051563937,0.702016652,0.759726167,-0.622102797,-0.345599562,1
5.525923252,9.694934845,0.918000162,62.58211517,0.700064421,-0.173651129,0.70612061,0.589527249,-0.825014174,-1.0022614,1
5.518846989,9.138702393,0.79869628,63.90904617,0.638375103,-0.090867996,0.880333722,0.174843535,-0.548198462,-0.237261295,1
5.514465332,10.05999851,0.851224601,65.35282135,0.653196752,-0.026482064,0.806076229,0.48608464,-0.930810809,0.056651667,1
5.514286518,9.908321381,0.90378648,60.2606163,0.784851849,-0.2296893,0.82270366,0.706021845,-0.304625303,-0.594972014,1
5.511187077,10.68098736,0.812177718,74.28412628,0.90982008,0.138663754,0.355984807,0.663937926,0.849320054,1.817264795,1
5.510124207,9.246648788,0.784501791,68.02888489,0.601512134,-0.174558803,0.847675204,0.364893705,-0.06078377,-0.328862011,1
5.502756119,8.262534142,0.871552587,60.83360672,0.640617132,-0.006633222,0.925663769,0.208650127,-0.289065599,-0.502555788,1
5.498420715,10.90189648,0.83207792,76.26802826,0.799743414,0.082167558,0.40281257,0.449610382,0.55514127,1.821865916,1
5.492954254,8.582878113,0.817579567,44.03263855,0.651688874,0.054680578,0.900431395,0.303561687,-1.371146798,-1.006082296,1
5.490347385,9.795861244,0.794905484,64.21484375,0.514920354,-0.19555001,0.810895741,0.545994282,-0.500053108,0.18338789,1
5.486819744,10.10818481,0.908712626,66.32936096,0.735225379,-0.176281899,0.68678391,0.417540222,0.872383595,1.176006198,1
5.483764648,10.82668686,0.826425672,75.28047943,0.879752457,0.204656839,0.379783154,0.49790594,0.822999477,1.776014566,1
5.481178284,9.716747284,0.769690156,62.63373947,0.671956956,-0.192350775,0.698819578,0.748923719,-0.907814682,-0.643496394,1
5.480425358,8.315033913,0.804560363,64.81778717,0.888624668,0.202312633,0.789237559,0.866248786,-0.666042328,-0.500649154,1
5.477073193,9.714852333,0.80027318,64.35600281,0.848193765,0.179483563,0.846761405,0.665332794,0.871115565,0.787446022,1
5.475948334,9.772315025,0.87208885,58.37733078,0.730545938,-0.287754983,0.864982486,0.733144045,-0.490703702,-0.699443758,1
5.475645065,9.441878319,0.89324528,64.75692749,0.868223727,0.515620887,0.903822482,0.511181891,-0.940335035,-0.01365833,1
5.474010944,10.82149601,0.846060157,75.22769165,0.894330144,0.216796279,0.244886592,0.584562063,0.76178205,1.709979177,1
5.472361088,8.99280262,0.779368043,59.34810257,0.783792853,0.178230792,0.910941303,0.811119676,-0.376213431,-0.525298178,1
5.466920853,9.918336868,0.932608962,64.04663849,0.495955795,-0.310751766,0.978800118,0.126142234,0.766684294,0.651721597,1
5.463332176,9.613955498,0.903700352,62.62764359,0.639923871,-0.230630219,0.69649595,0.533608973,-0.537414193,-1.01087749,1
5.458050728,10.87238026,0.833558202,75.73136139,0.843082368,0.205851689,0.422959864,0.45782268,0.844463527,1.842694521,1
5.457299232,9.039966583,0.816021502,59.5136528,0.699657559,0.434676647,0.954049587,0.64145273,-0.445845187,-0.505380094,1
5.451937675,10.16465759,0.90372628,64.19011688,0.642325103,-0.226364776,0.662769675,0.33097899,0.831218481,1.192748547,1
5.451147079,9.530126572,0.831905305,48.57147598,0.857776403,-0.174693689,0.806226492,0.880429506,0.772753358,0.699318826,1
5.448901653,10.15244865,0.899511576,67.01950836,0.55395174,-0.198393941,0.924185812,0.30377233,0.542590141,0.411992431,1
5.448006153,8.401390076,0.894054413,65.06034851,0.850304902,0.018913383,0.643578768,0.573395669,-0.442559004,-0.674270272,1
5.446637154,10.20746899,0.90463537,71.80812836,0.83806932,-0.23237966,0.922192395,0.354542404,1.095024586,1.038751483,1
5.439161301,10.3216238,0.769556105,72.4577713,0.62803483,0.10322655,0.892795146,0.203454718,0.791189313,1.039629698,1
5.438952446,10.30370331,0.744032085,72.14528656,0.656267941,0.090516366,0.867310464,0.274080217,0.772084951,1.141525269,1
5.435657978,8.428629875,0.551683307,56.99007797,0.543138504,0.126020953,0.676927507,0.425877184,-1.558651567,-0.758009017,1
5.43243742,10.03689098,0.911411285,64.61651611,0.565797269,-0.156308502,0.963511646,0.18108657,0.765863121,0.684298992,1
5.431613922,9.250169754,0.87816149,62.1809082,0.862979472,-0.055867162,0.805910408,0.409594834,0.044193495,-0.588952959,1
5.430832863,8.886888504,0.821298718,60.13003159,0.907595754,-0.077418268,0.791962206,0.771626711,-0.579913437,-0.235285416,1
5.421687603,8.27059269,0.856022894,64.67555237,0.917835951,0.091139518,0.753933966,0.906147838,-0.637421966,-0.481149435,1
5.420331001,8.314905167,0.828175902,62.3057518,0.686880887,0.230542466,0.863222003,0.288161844,-0.412119031,-0.698374033,1
5.416875362,9.978000641,0.798332155,67.19199371,0.671970546,-0.069945291,0.884059787,0.30339098,0.596550703,0.368032664,1
5.405246258,10.2020216,0.905289888,68.73809052,0.882068098,-0.185987949,0.880059004,0.452416807,1.092808723,0.985723019,1
5.40242672,8.045762062,0.850715518,62.06302643,0.755036652,-0.062433012,0.899560452,0.43592,-0.725017488,-0.809256732,1
5.397055626,10.72305775,0.834715724,74.64483643,0.918026328,0.290478438,0.272124708,0.619142175,0.722849846,1.735793471,1
5.396535397,9.334405899,0.872086227,62.52114868,0.847975314,0.010579616,0.788254738,0.410130858,0.044975717,-0.592909813,1
5.396519661,8.256402969,0.932676792,61.9874382,0.650253594,0.097034954,0.843539059,0.439894915,-0.404535949,-0.734631598,1
5.393723965,9.75713253,0.736480415,64.72089386,0.685747743,-0.194076225,0.948706627,0.199743554,0.348688394,-0.0211669,1
5.389624596,10.26075554,0.753609836,71.94797516,0.52367878,-0.112496719,0.770959556,0.273481339,0.539519012,0.783466816,1
5.388766289,10.08890247,0.883416891,61.60461044,0.625847578,-0.293969005,0.935130417,0.479574502,-0.940927982,-0.652670383,1
5.387331963,9.444549561,0.890588045,63.01388168,0.904574394,-0.024666486,0.760023475,0.556982398,0.167447552,-0.423464239,1
5.385705471,8.350311279,0.800305128,64.79550171,0.778591037,-0.01741313,0.760242522,0.539968431,-0.423232943,-0.673453212,1
5.384773254,10.047925,0.908814192,60.85963058,0.613159001,-0.311279774,0.936571956,0.51499486,-0.909215808,-0.669390619,1
5.384701729,9.90808773,0.791666389,64.08465576,0.874319792,-0.027878465,0.858095229,0.818658829,-0.273138225,0.421721488,1
5.382563114,9.851985931,0.892997801,60.37876511,0.856448293,-0.263717413,0.844568431,0.711023688,-0.149349898,-0.572236419,1
5.380692482,9.910268784,0.645697773,67.54496765,0.518878043,0.126743644,0.917735159,0.15500845,0.567026317,0.406689763,1
5.374446392,8.999515533,0.854584217,64.938591,0.795613527,-0.063258566,0.909116149,0.364988148,0.208083943,-0.011335485,1
5.373986244,8.483932495,0.834279954,55.62914658,0.770134747,-0.037944142,0.794484198,0.536309421,-0.363171756,-0.722362578,1
5.372039795,10.17127228,0.85155499,70.76483154,0.528125942,-0.322952121,0.941152513,0.175151214,0.360879898,0.370681077,1
5.371054649,10.13850594,0.91006434,63.25101471,0.748576343,-0.272757232,0.796722651,0.44246769,0.902360082,1.153049231,1
5.36777401,9.132506371,0.833621144,59.83226013,0.770319343,0.340603173,0.96158886,0.672580957,-0.262825072,-0.441785634,1
5.367565155,9.790040016,0.812449574,65.38437653,0.60582763,-0.201015234,0.96679461,0.231964737,0.412251323,0.006467607,1
5.367445946,10.17667389,0.900721788,67.12309265,0.753558695,-0.210579932,0.726356387,0.260637581,0.932532012,1.202389479,1
5.363927841,10.15393448,0.889454544,66.41425323,0.696825743,-0.201046899,0.7928527,0.272975951,0.87419492,1.156192064,1
5.363854885,8.109043121,0.789620697,54.26543427,0.866524875,0.486279309,0.580067098,0.914146185,-0.947139323,-1.075619221,1
5.352804661,8.270522118,0.834688067,64.23134613,0.746065021,0.073093422,0.794486761,0.372536182,-0.372456759,-0.726280987,1
5.346306801,9.408912659,0.809542179,46.42216492,0.748846471,-0.10683085,0.865791023,0.461442381,0.312690705,0.32304129,1
5.34574604,9.476909637,0.871212244,65.7313385,0.706179321,0.077230327,0.869719028,0.256954134,-0.308208942,-0.02103078,1
5.34438324,10.12800789,0.858733833,66.84565735,0.557721376,-0.209218666,0.907530308,0.279211909,0.653114259,0.4530572,1
5.336371422,9.760663033,0.71759212,62.84386826,0.532619894,0.020775484,0.87164396,0.49536556,-1.242466688,-0.937085748,1
5.332177639,10.19230747,0.775498927,71.16983795,0.71524173,-0.062243648,0.798615158,0.226414487,0.557024777,0.753287613,1
5.332044125,10.21769524,0.895631552,63.35818863,0.712120891,-0.255336732,0.742697179,0.420264125,0.853445232,1.143382311,1
5.326221943,10.07561111,0.879994631,65.57377625,0.64414674,-0.075362623,0.763706565,0.583728254,-1.316572189,-0.028506113,1
5.317685127,9.493842125,0.81625104,65.42276764,0.545892,-0.065328665,0.859358013,0.388694555,0.235008627,-0.029406162,1
5.312550068,8.792685509,0.813300192,59.88710403,0.902185738,-0.021333195,0.787219465,0.687083423,-0.27727744,-0.149540201,1
5.310538769,8.993581772,0.874231517,65.4344101,0.808973134,-0.000494599,0.861132503,0.279506475,0.293532699,-0.073747598,1
5.309076309,9.917490959,0.739280581,64.68478394,0.470903218,-0.224778861,0.701850235,0.53099966,-0.713732719,0.255665541,1
5.304264545,8.357014656,0.815026462,64.96067047,0.834133863,-0.06033092,0.837869763,0.863494039,-0.605478704,-0.490560353,1
5.304066181,9.662998199,0.865743697,66.94638824,0.568633676,-0.090254776,0.848966599,0.325959235,0.120648876,0.046508446,1
5.303894997,9.679969788,0.777271032,62.96992874,0.712573171,-0.227940142,0.606770813,0.734052122,-1.236555338,-0.468448669,1
5.302619457,10.09730911,0.802605867,71.647789,0.481616855,-0.266483158,0.898470819,0.132486552,0.257411957,0.125827178,1
5.297872543,8.554706573,0.785262346,56.63377762,0.725619733,-0.085941449,0.801420391,0.441821098,-0.346296847,-0.748323917,1
5.296513081,9.136248589,0.829394639,65.70994568,0.640317261,-0.099405833,0.801256657,0.514704168,-0.475607604,-0.964573145,1
5.295780659,8.408774376,0.786611378,65.10591125,0.831494451,-0.004509777,0.74263674,0.850196421,-0.674287617,-0.522662878,1
5.295535088,8.914475441,0.716827035,61.93249893,0.638936818,-0.027574731,0.785098732,0.36620754,0.044094838,-0.256478459,1
5.292237759,9.174015999,0.793760836,59.98728943,0.780690789,0.362211913,0.972668588,0.683505118,-0.241571665,-0.384694219,1
5.282720566,9.602149963,0.862930357,66.55479431,0.50266552,0.09407042,0.768465519,0.402112842,0.189877763,0.103568323,1
5.272461414,8.790002823,0.862656415,62.13463211,0.698987842,0.145930335,0.929890692,0.174151406,-0.451515526,-0.903102338,1
5.271944046,9.886386871,0.691901684,64.45349121,0.445606649,-0.250811964,0.648596227,0.596201837,-0.548423886,0.209493101,1
5.27072382,9.493102074,0.827885926,68.71556854,0.657357454,0.030867048,0.853114486,0.137951434,-1.038987398,-0.674152195,1
5.267186165,8.368638039,0.509884119,56.37218475,0.375822634,0.015565589,0.857177615,0.275174707,-1.81961751,-0.857540786,1
5.264676571,9.985628128,0.953579247,65.41745758,0.542479694,-0.064926222,0.945731282,0.163079232,0.856520295,0.746370256,1
5.260360718,8.026192665,0.781925559,47.3938179,0.696183026,-0.104798816,0.916553378,0.413417637,0.133996755,-0.567933321,1
5.252192974,8.065153122,0.898024797,62.23983765,0.736290097,0.377896905,0.896767378,0.36819616,-0.633556545,-0.838734567,1
5.25218153,9.047475815,0.820094347,60.53518677,0.493922472,-0.22290118,0.967939556,0.078787297,0.118625291,-0.655813217,1
5.25153017,9.724067688,0.799433351,62.7591629,0.732772946,-0.232240036,0.65384531,0.778209925,-1.019543648,-0.582985878,1
5.248954296,9.260712624,0.787651718,67.52626038,0.411937386,0.229637861,0.976339638,0.095099099,-0.04507716,-0.258664042,1
5.245604992,9.266630173,0.647967458,65.26557159,0.536287725,-0.221751094,0.886026919,0.320763677,-0.493495315,-0.165359288,1
5.243995667,8.182190895,0.761311531,51.51034164,0.769912362,-0.114405595,0.732267559,0.552761495,0.164945588,-0.385219574,1
5.238698483,9.553850174,0.894753456,63.335289,0.872712433,-0.08508078,0.737182975,0.549424827,0.238922775,-0.344927371,1
5.233025551,9.534694672,0.758719444,68.41890717,0.657207966,-0.012245976,0.939358175,0.243386969,-1.059124351,-0.607333839,1
5.232322216,8.087400436,0.903066933,60.67469025,0.784301162,-0.113762066,0.608808279,0.891237795,-1.928187847,-1.303555727,1
5.222867489,10.03447056,0.88465637,59.7506752,0.592569709,-0.29855448,0.93346411,0.374115855,-0.888872862,-0.666899502,1
5.220148087,7.891868114,0.729647696,51.94789505,0.891153276,0.147164509,0.771188259,0.721768498,0.212767318,0.038894121,1
5.219997883,10.19541836,0.855960667,70.53607178,0.875092566,-0.1804488,0.961977124,0.20997645,0.924824893,0.927496254,1
5.219567776,8.60056591,0.804766953,45.50125122,0.797690511,0.032186322,0.904706836,0.414326072,-1.074466944,-1.025677562,1
5.218724251,9.551541328,0.704032779,66.01222229,0.46170637,-0.194561794,0.755059719,0.355399817,0.40723449,0.014853257,1
5.218430996,9.379421234,0.87735945,47.26875687,0.739409983,-0.165026173,0.904342353,0.522421479,0.22860159,0.298496366,1
5.213962078,9.065208435,0.756369531,63.52120209,0.638496518,-0.08948978,0.930640996,0.224221662,-0.332350552,-0.304760933,1
5.208146572,8.367408752,0.521746695,55.88245392,0.387697667,0.063120216,0.873649061,0.355925977,-1.75028193,-0.819860876,1
5.207785606,7.962011337,0.856181741,61.88621521,0.702731669,-0.055728517,0.892036796,0.513287067,-0.761174262,-0.815161526,1
5.205998898,9.667031288,0.736411929,67.51439667,0.664733827,0.066965543,0.937024593,0.371836841,-0.95846647,-0.508678854,1
5.205438137,9.940731049,0.768363416,67.3684845,0.693523049,-0.1018674,0.848545551,0.364868402,0.573095977,0.330905825,1
5.204454422,9.391189575,0.788307607,45.81098557,0.68998754,-0.169056356,0.858651042,0.659012496,0.397299886,0.326013118,1
5.203825951,9.417222977,0.792998135,65.44247437,0.64474082,0.0320765,0.860599697,0.440928251,0.057450451,0.134971291,1
5.196315289,9.553400993,0.831840634,64.30128479,0.512067258,-0.138332143,0.814567804,0.497209966,0.18326214,-0.221253335,1
5.191493988,8.922734261,0.747411311,62.19529724,0.635648251,-0.089955635,0.734727442,0.377636671,0.076331407,-0.246038601,1
5.186190605,9.382415771,0.832253754,65.28764343,0.640952647,0.02225201,0.860541105,0.430279344,-0.236811012,0.008043411,1
5.180865288,9.334980965,0.807705104,67.83840942,0.633453727,0.132285133,0.957311988,0.212188497,-0.27105844,-0.341164827,1
5.18056345,10.09251308,0.844735265,66.67180634,0.494474709,-0.161259592,0.855361402,0.308385164,0.611585557,0.48798129,1
5.177899361,9.725690842,0.926551104,66.02493286,0.658228815,-0.136783347,0.664055169,0.452669024,-0.635685742,-0.630231619,1
5.172608376,9.086795807,0.82497704,59.67492676,0.878287196,0.42478624,0.962294877,0.739044189,-0.389322609,-0.476560801,1
5.172380447,9.075629234,0.860013783,60.56115723,0.486626983,-0.247107163,0.929175198,0.159723967,0.066538751,-0.692863047,1
5.171971321,9.499474525,0.741707742,68.56723785,0.596749783,0.07250116,0.888953269,0.187712133,-1.08255887,-0.619610667,1
5.166874886,9.814229965,0.740043104,66.36763763,0.644536138,-0.117041543,0.959486127,0.236376286,0.200435579,0.005359806,1
5.1656394,8.91989994,0.845293224,61.39393997,0.460348487,-0.222812951,0.962244451,0.086690761,-0.121417925,-0.800591171,1
5.158227921,10.0043211,0.908075571,60.72119904,0.61711514,-0.298028439,0.953601718,0.549765408,-0.9341712,-0.664453983,1
5.157688141,10.15247917,0.867180824,70.75627899,0.78803277,-0.125444293,0.946257353,0.17921339,0.907849073,1.011040807,1
5.154521942,9.464875221,0.819430411,64.85837555,0.460574687,-0.134579897,0.951667845,0.223251179,-0.009177983,-0.212817714,1
5.148239613,6.903993607,0.71845001,47.15483856,0.879161239,0.172589406,0.68892628,0.829375684,-0.047780816,-0.359535515,1
5.146774769,9.723095894,0.785702765,62.86454391,0.764289498,-0.221827105,0.615552545,0.788487196,-1.140934467,-0.528914392,1
5.145833015,8.239232063,0.683593154,56.83647919,0.755839646,-0.080014154,0.891188443,0.616264701,-0.322659373,-0.164945617,1
5.145375252,9.970405579,0.855418265,63.6117363,0.630111456,-0.210306555,0.926328242,0.190757662,0.492690623,0.661815524,1
5.142160416,8.853084564,0.597165704,64.4109726,0.571629941,-0.222547248,0.771112204,0.383581281,-0.59579885,-0.192563713,1
5.139579296,9.704015732,0.66370672,65.00792694,0.730214715,0.181331903,0.685038149,0.687470555,-1.429029226,-0.963310003,1
5.138082504,8.403820992,0.607087076,56.80862808,0.447909594,0.085226193,0.791835248,0.260006875,-1.701391339,-0.826322019,1
5.137738705,10.00730324,0.873774767,65.10694122,0.61070931,-0.237503305,0.793151677,0.224486127,0.825648963,1.13578403,1
5.137261868,10.75010967,0.840222418,74.28412628,0.922211289,0.278944165,0.273945063,0.677436531,0.788900673,1.800208092,1
5.136325359,9.284013748,0.791830599,60.43583679,0.82994163,0.485145062,0.889677405,0.80088073,-0.117177516,-0.213059276,1
5.133887768,9.419760704,0.906595111,50.58544159,0.590144992,-0.174449459,0.838216782,0.425877452,0.278383315,0.180559263,1
5.131611824,9.282648087,0.60947001,65.56322479,0.711373389,-0.240638509,0.814824998,0.480274767,-0.359188616,-0.160601169,1
5.131565094,8.38193512,0.542038023,56.60122681,0.366844118,0.150681734,0.842024505,0.228680417,-1.760292888,-0.860548019,1
5.130520821,9.253051758,0.863187671,64.96768188,0.623592854,-0.150295362,0.732379258,0.903174698,-0.740070939,-0.002242327,1
5.129230976,9.140277863,0.777106822,63.72270966,0.637672365,-0.079131119,0.89643985,0.173054844,-0.369285375,-0.225607947,1
5.128988266,9.751925468,0.632628739,63.19835663,0.601222098,0.017593047,0.868343472,0.560803413,-1.255360723,-0.988431215,1
